partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P12_36_45,G1,S001|S002|S004|S008|S009,37,364.0,10,2,27423.844235021556,36.252107705238934,0,0.0,2,0.33069835056137586,2,0.3731561407733583,0,0.0,2,0.6513330405573453,4,0.3868734752892167,1,0.7901922381803081,1,0.9089467016534187
P12_36_45,G2,S003|S005|S007|S011|S015,25,235.0,10,2,24696.226060214514,28.39940115145782,2,0.6030034030353387,1,0.11127135437815282,1,0.3983661807225494,4,0.49205658074565656,1,0.21728706614960197,1,0.7948161250173869,1,0.6504229724507927,1,0.7536908898931718
P12_36_45,G3,S006|S010|S012|S013|S014,18,159.0,7,2,16733.00291604431,16.67348120969241,2,0.3220868409847725,2,0.14808533660922665,1,0.1248629594556789,2,0.5258738396901544,2,0.28071949359594095,1,0.25101007733384517,1,0.44504883065926915,1,0.5219249848069857
P12_3_456,G1,S001|S002|S004|S008|S009,37,364.0,10,2,27423.844235021556,36.252107705238934,0,0.0,2,0.33069835056137586,2,0.3731561407733583,0,0.0,2,0.6513330405573453,4,0.3868734752892167,1,0.7901922381803081,1,0.9089467016534187
P12_3_456,G2,S003|S005|S007|S015,22,210.0,9,2,23506.595774478075,27.322229896928096,2,0.6030034030353387,0,0.0,1,0.3983661807225494,4,0.49205658074565656,0,0.0,1,0.7948161250173869,1,0.6504229724507927,1,0.7536908898931718
P12_3_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,8,2,17922.633201780747,17.75065246422214,2,0.3220868409847725,2,0.19991266446390812,1,0.1248629594556789,2,0.5258738396901544,2,0.3819262064903097,1,0.25101007733384517,1,0.44504883065926915,1,0.5219249848069857
P13456_2,G1,S001|S003|S005|S006|S007|S010|S011|S012|S013|S014|S015,58,548.0,20,4,45630.43863877541,51.467556332909425,3,0.5892091437582518,2,0.252642983915492,2,0.37827938453803195,5,0.5770491649172022,2,0.48403427451972425,3,0.5075744885681198,2,0.525474665426009,2,0.612012275790056
P13456_2,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1345_26,G1,S001|S003|S005|S006|S007|S010|S012|S013|S014|S015,55,523.0,19,4,44440.80835303897,50.3903850783797,3,0.5892091437582518,2,0.20081565606081053,2,0.37827938453803195,5,0.5770491649172022,2,0.3828275616253554,3,0.5075744885681198,2,0.525474665426009,2,0.612012275790056
P1345_26,G2,S002|S004|S008|S009|S011,25,235.0,8,2,24412.264858241404,30.934604988009472,0,0.0,2,0.3298855436952891,2,0.2558703396697107,0,0.0,3,0.43368113781395745,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1345_2_6,G1,S001|S003|S005|S006|S007|S010|S012|S013|S014|S015,55,523.0,19,4,44440.80835303897,50.3903850783797,3,0.5892091437582518,2,0.20081565606081053,2,0.37827938453803195,5,0.5770491649172022,2,0.3828275616253554,3,0.5075744885681198,2,0.525474665426009,2,0.612012275790056
P1345_2_6,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1345_2_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P1346_25,G1,S001|S003|S005|S006|S007|S011|S015,46,448.0,15,2,31646.485020026084,38.41919661240435,3,0.4430331351072457,1,0.2244813982882288,2,0.40607591779477414,4,0.5436845063881346,1,0.4365093084080986,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P1346_25,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,4,37206.58819125429,42.90579345398483,2,0.23831168594437496,2,0.4165299503066071,2,0.2558703396697107,2,0.3867718658944261,4,0.40605297946135704,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P1346_2_5,G1,S001|S003|S005|S006|S007|S011|S015,46,448.0,15,2,31646.485020026084,38.41919661240435,3,0.4430331351072457,1,0.2244813982882288,2,0.40607591779477414,4,0.5436845063881346,1,0.4365093084080986,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P1346_2_5,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1346_2_5,G3,S010|S012|S013|S014,12,100.0,5,2,13983.953618749325,13.04835972050508,2,0.3226054631986913,2,0.18044385379501557,0,0.0,2,0.5235778365405777,2,0.3420602499861604,0,0.0,1,0.5422976235860493,1,0.635972188785973
P134_256,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,30456.854734289645,37.34202535787462,3,0.4430331351072457,1,0.11321004391007597,2,0.40607591779477414,4,0.5436845063881346,1,0.21922224225849662,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P134_256,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,13,4,38396.21847699073,43.98296470851455,2,0.23831168594437496,2,0.4631811134287309,2,0.2558703396697107,2,0.3867718658944261,4,0.45160241320341205,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P134_25_6,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,30456.854734289645,37.34202535787462,3,0.4430331351072457,1,0.11321004391007597,2,0.40607591779477414,4,0.5436845063881346,1,0.21922224225849662,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P134_25_6,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,4,37206.58819125429,42.90579345398483,2,0.23831168594437496,2,0.4165299503066071,2,0.2558703396697107,2,0.3867718658944261,4,0.40605297946135704,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P134_25_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P134_26_5,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,30456.854734289645,37.34202535787462,3,0.4430331351072457,1,0.11321004391007597,2,0.40607591779477414,4,0.5436845063881346,1,0.21922224225849662,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P134_26_5,G2,S002|S004|S008|S009|S011,25,235.0,8,2,24412.264858241404,30.934604988009472,0,0.0,2,0.3298855436952891,2,0.2558703396697107,0,0.0,3,0.43368113781395745,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P134_26_5,G3,S010|S012|S013|S014,12,100.0,5,2,13983.953618749325,13.04835972050508,2,0.3226054631986913,2,0.18044385379501557,0,0.0,2,0.5235778365405777,2,0.3420602499861604,0,0.0,1,0.5422976235860493,1,0.635972188785973
P134_2_56,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,30456.854734289645,37.34202535787462,3,0.4430331351072457,1,0.11321004391007597,2,0.40607591779477414,4,0.5436845063881346,1,0.21922224225849662,3,0.5448718188706629,1,0.6504229724507927,1,0.7536908898931718
P134_2_56,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P134_2_56,G3,S010|S011|S012|S013|S014,15,125.0,6,2,15173.583904485764,14.125530975034806,2,0.3226054631986913,2,0.24359610765168677,0,0.0,2,0.5235778365405777,2,0.4653819084483782,0,0.0,1,0.5422976235860493,1,0.635972188785973
P1356_24,G1,S001|S003|S005|S007|S010|S011|S012|S013|S014|S015,52,489.0,18,4,42881.38934148043,47.842434843722096,3,0.5509869044794954,2,0.252642983915492,2,0.3158479048101925,5,0.5385740343690627,2,0.48403427451972425,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P1356_24,G2,S002|S004|S006|S008|S009,28,269.0,9,2,25971.68386979994,33.48255522266708,1,0.10321457770979271,1,0.5664687611346375,2,0.31206658333042003,1,0.17316246713914715,2,0.5594228392252785,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P1356_2_4,G1,S001|S003|S005|S007|S010|S011|S012|S013|S014|S015,52,489.0,18,4,42881.38934148043,47.842434843722096,3,0.5509869044794954,2,0.252642983915492,2,0.3158479048101925,5,0.5385740343690627,2,0.48403427451972425,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P1356_2_4,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1356_2_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.2794659275645624,0,0.0,1,0.304316225677302,1,0.4688582811865578,0,0.0,1,0.6117622045336626,0,0.0,0,0.0
P135_246,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,4,41691.75905574399,46.765263589192365,3,0.5509869044794954,2,0.20081565606081053,2,0.3158479048101925,5,0.5385740343690627,2,0.3828275616253554,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P135_246,G2,S002|S004|S006|S008|S009|S011,31,294.0,10,2,27161.314155536384,34.559726477196804,1,0.10321457770979271,2,0.3298855436884796,2,0.31206658333042003,1,0.17316246713914715,3,0.43368113780500545,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P135_24_6,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,4,41691.75905574399,46.765263589192365,3,0.5509869044794954,2,0.20081565606081053,2,0.3158479048101925,5,0.5385740343690627,2,0.3828275616253554,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P135_24_6,G2,S002|S004|S006|S008|S009,28,269.0,9,2,25971.68386979994,33.48255522266708,1,0.10321457770979271,1,0.5664687611346375,2,0.31206658333042003,1,0.17316246713914715,2,0.5594228392252785,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P135_24_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P135_26_4,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,4,41691.75905574399,46.765263589192365,3,0.5509869044794954,2,0.20081565606081053,2,0.3158479048101925,5,0.5385740343690627,2,0.3828275616253554,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P135_26_4,G2,S002|S004|S008|S009|S011,25,235.0,8,2,24412.264858241404,30.934604988009472,0,0.0,2,0.3298855436952891,2,0.2558703396697107,0,0.0,3,0.43368113781395745,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P135_26_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.2794659275645624,0,0.0,1,0.304316225677302,1,0.4688582811865578,0,0.0,1,0.6117622045336626,0,0.0,0,0.0
P135_2_46,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,4,41691.75905574399,46.765263589192365,3,0.5509869044794954,2,0.20081565606081053,2,0.3158479048101925,5,0.5385740343690627,2,0.3828275616253554,2,0.6358566941852573,2,0.525474665426009,2,0.612012275790056
P135_2_46,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P135_2_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.1769896311769672,1,0.15999236421828453,1,0.19272766813889838,1,0.2969344241161737,1,0.31242786269307127,1,0.3874374521860359,0,0.0,0,0.0
P136_245,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,28897.4357227311,34.79407512321701,2,0.6030034030353387,1,0.2244813982882288,2,0.3390568798402504,4,0.49205658074565656,1,0.4365093084080986,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P136_245,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,14,4,39955.63748854927,46.53091494317216,2,0.2899189747943521,2,0.4165299502980091,2,0.31206658333042003,2,0.4733530994560159,4,0.4060529794529753,3,0.4317313811063792,2,0.5953962932973031,2,0.689372665639066
P136_24_5,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,28897.4357227311,34.79407512321701,2,0.6030034030353387,1,0.2244813982882288,2,0.3390568798402504,4,0.49205658074565656,1,0.4365093084080986,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P136_24_5,G2,S002|S004|S006|S008|S009,28,269.0,9,2,25971.68386979994,33.48255522266708,1,0.10321457770979271,1,0.5664687611346375,2,0.31206658333042003,1,0.17316246713914715,2,0.5594228392252785,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P136_24_5,G3,S010|S012|S013|S014,12,100.0,5,2,13983.953618749325,13.04835972050508,2,0.3226054631986913,2,0.18044385379501557,0,0.0,2,0.5235778365405777,2,0.3420602499861604,0,0.0,1,0.5422976235860493,1,0.635972188785973
P136_25_4,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,28897.4357227311,34.79407512321701,2,0.6030034030353387,1,0.2244813982882288,2,0.3390568798402504,4,0.49205658074565656,1,0.4365093084080986,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P136_25_4,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,4,37206.58819125429,42.90579345398483,2,0.23831168594437496,2,0.4165299503066071,2,0.2558703396697107,2,0.3867718658944261,4,0.40605297946135704,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P136_25_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.2794659275645624,0,0.0,1,0.304316225677302,1,0.4688582811865578,0,0.0,1,0.6117622045336626,0,0.0,0,0.0
P136_2_45,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,28897.4357227311,34.79407512321701,2,0.6030034030353387,1,0.2244813982882288,2,0.3390568798402504,4,0.49205658074565656,1,0.4365093084080986,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P136_2_45,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P136_2_45,G3,S006|S010|S012|S013|S014,18,159.0,7,2,16733.00291604431,16.67348120969241,2,0.3220868409847725,2,0.14808533660922665,1,0.1248629594556789,2,0.5258738396901544,2,0.28071949359594095,1,0.25101007733384517,1,0.44504883065926915,1,0.5219249848069857
P13_2456,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_2456,G2,S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,43,394.0,15,4,41145.26777428571,47.60808619770189,2,0.2899189747943521,2,0.46318111341916995,2,0.31206658333042003,2,0.4733530994560159,4,0.45160241319409006,3,0.4317313811063792,2,0.5953962932973031,2,0.689372665639066
P13_245_6,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_245_6,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,14,4,39955.63748854927,46.53091494317216,2,0.2899189747943521,2,0.4165299502980091,2,0.31206658333042003,2,0.4733530994560159,4,0.4060529794529753,3,0.4317313811063792,2,0.5953962932973031,2,0.689372665639066
P13_245_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P13_246_5,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_246_5,G2,S002|S004|S006|S008|S009|S011,31,294.0,10,2,27161.314155536384,34.559726477196804,1,0.10321457770979271,2,0.3298855436884796,2,0.31206658333042003,1,0.17316246713914715,3,0.43368113780500545,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P13_246_5,G3,S010|S012|S013|S014,12,100.0,5,2,13983.953618749325,13.04835972050508,2,0.3226054631986913,2,0.18044385379501557,0,0.0,2,0.5235778365405777,2,0.3420602499861604,0,0.0,1,0.5422976235860493,1,0.635972188785973
P13_24_56,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_24_56,G2,S002|S004|S006|S008|S009,28,269.0,9,2,25971.68386979994,33.48255522266708,1,0.10321457770979271,1,0.5664687611346375,2,0.31206658333042003,1,0.17316246713914715,2,0.5594228392252785,3,0.4317313811063792,1,0.7901922381803081,1,0.9089467016534187
P13_24_56,G3,S010|S011|S012|S013|S014,15,125.0,6,2,15173.583904485764,14.125530975034806,2,0.3226054631986913,2,0.24359610765168677,0,0.0,2,0.5235778365405777,2,0.4653819084483782,0,0.0,1,0.5422976235860493,1,0.635972188785973
P13_256_4,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_256_4,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,13,4,38396.21847699073,43.98296470851455,2,0.23831168594437496,2,0.4631811134287309,2,0.2558703396697107,2,0.3867718658944261,4,0.45160241320341205,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P13_256_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.2794659275645624,0,0.0,1,0.304316225677302,1,0.4688582811865578,0,0.0,1,0.6117622045336626,0,0.0,0,0.0
P13_25_46,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_25_46,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,4,37206.58819125429,42.90579345398483,2,0.23831168594437496,2,0.4165299503066071,2,0.2558703396697107,2,0.3867718658944261,4,0.40605297946135704,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
P13_25_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.1769896311769672,1,0.15999236421828453,1,0.19272766813889838,1,0.2969344241161737,1,0.31242786269307127,1,0.3874374521860359,0,0.0,0,0.0
P13_26_45,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_26_45,G2,S002|S004|S008|S009|S011,25,235.0,8,2,24412.264858241404,30.934604988009472,0,0.0,2,0.3298855436952891,2,0.2558703396697107,0,0.0,3,0.43368113781395745,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P13_26_45,G3,S006|S010|S012|S013|S014,18,159.0,7,2,16733.00291604431,16.67348120969241,2,0.3220868409847725,2,0.14808533660922665,1,0.1248629594556789,2,0.5258738396901544,2,0.28071949359594095,1,0.25101007733384517,1,0.44504883065926915,1,0.5219249848069857
P13_2_456,G1,S001|S003|S005|S007|S015,37,364.0,12,2,27707.805436994662,33.71690386868729,2,0.6030034030353387,1,0.11321004391007597,2,0.3390568798402504,4,0.49205658074565656,1,0.21922224225849662,2,0.6825803922478083,1,0.6504229724507927,1,0.7536908898931718
P13_2_456,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P13_2_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,8,2,17922.633201780747,17.75065246422214,2,0.3220868409847725,2,0.19991266446390812,1,0.1248629594556789,2,0.5258738396901544,2,0.3819262064903097,1,0.25101007733384517,1,0.44504883065926915,1,0.5219249848069857
P1456_23,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,11,2,22123.842864297334,24.14532643598133,2,0.3220868409847725,2,0.252642983915492,1,0.38546137801961816,2,0.5258738396901544,2,0.48403427451972425,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P1456_23,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,4,46729.23034698304,57.179663630407845,2,0.5056253745598326,1,0.5664687611346375,2,0.4228876801353953,4,0.4125951722524068,2,0.5594228392252785,3,0.5785719462205178,2,0.6677897369141306,2,0.7704626442422187
P1456_2_3,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,11,2,22123.842864297334,24.14532643598133,2,0.3220868409847725,2,0.252642983915492,1,0.38546137801961816,2,0.5258738396901544,2,0.48403427451972425,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P1456_2_3,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P1456_2_3,G3,S003|S005|S007|S015,22,210.0,9,2,23506.595774478075,27.322229896928096,2,0.6030034030353387,0,0.0,1,0.3983661807225494,4,0.49205658074565656,0,0.0,1,0.7948161250173869,1,0.6504229724507927,1,0.7536908898931718
P145_236,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,2,20934.212578560895,23.068155181451605,2,0.3220868409847725,2,0.20081565606081053,1,0.38546137801961816,2,0.5258738396901544,2,0.3828275616253554,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P145_236,G2,S002|S003|S004|S005|S007|S008|S009|S011|S015,47,445.0,17,4,47918.86063271948,58.25683488493757,2,0.5056253745598326,2,0.3298855436884796,2,0.4228876801353953,4,0.4125951722524068,3,0.43368113780500545,3,0.5785719462205178,2,0.6677897369141306,2,0.7704626442422187
P145_23_6,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,2,20934.212578560895,23.068155181451605,2,0.3220868409847725,2,0.20081565606081053,1,0.38546137801961816,2,0.5258738396901544,2,0.3828275616253554,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P145_23_6,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,4,46729.23034698304,57.179663630407845,2,0.5056253745598326,1,0.5664687611346375,2,0.4228876801353953,4,0.4125951722524068,2,0.5594228392252785,3,0.5785719462205178,2,0.6677897369141306,2,0.7704626442422187
P145_23_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P145_26_3,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,2,20934.212578560895,23.068155181451605,2,0.3220868409847725,2,0.20081565606081053,1,0.38546137801961816,2,0.5258738396901544,2,0.3828275616253554,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P145_26_3,G2,S002|S004|S008|S009|S011,25,235.0,8,2,24412.264858241404,30.934604988009472,0,0.0,2,0.3298855436952891,2,0.2558703396697107,0,0.0,3,0.43368113781395745,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P145_26_3,G3,S003|S005|S007|S015,22,210.0,9,2,23506.595774478075,27.322229896928096,2,0.6030034030353387,0,0.0,1,0.3983661807225494,4,0.49205658074565656,0,0.0,1,0.7948161250173869,1,0.6504229724507927,1,0.7536908898931718
P145_2_36,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,2,20934.212578560895,23.068155181451605,2,0.3220868409847725,2,0.20081565606081053,1,0.38546137801961816,2,0.5258738396901544,2,0.3828275616253554,2,0.3911568753156246,1,0.44504883065926915,1,0.5219249848069857
P145_2_36,G2,S002|S004|S008|S009,22,210.0,7,2,23222.63457250496,29.857433733479745,0,0.0,1,0.5664687611463305,2,0.2558703396697107,0,0.0,2,0.5594228392368261,3,0.35641775445207885,1,0.7901922381966193,1,0.9089467016721813
P145_2_36,G3,S003|S005|S007|S011|S015,25,235.0,10,2,24696.226060214514,28.39940115145782,2,0.6030034030353387,1,0.11127135437815282,1,0.3983661807225494,4,0.49205658074565656,1,0.21728706614960197,1,0.7948161250173869,1,0.6504229724507927,1,0.7536908898931718
P146_235,G1,S001|S006|S011,24,238.0,6,0,8139.889245548009,11.09696671547625,1,0.1769896311769672,1,0.32277228794306617,1,0.5949648548070569,1,0.2969344241161737,1,0.6276382330905836,2,0.6037559319810715,0,0.0,0,0.0
P146_235,G2,S002|S003|S004|S005|S007|S008|S009|S010|S012|S013|S014|S015,56,520.0,21,6,60713.18396573237,70.22802335091292,3,0.4959580403328589,2,0.4165299502980091,2,0.4228876801353953,5,0.4847848841565024,4,0.4060529794529753,3,0.5785719462205178,2,0.8680899111212795,3,0.6702413060363837
P146_23_5,G1,S001|S006|S011,24,238.0,6,0,8139.889245548009,11.09696671547625,1,0.1769896311769672,1,0.32277228794306617,1,0.5949648548070569,1,0.2969344241161737,1,0.6276382330905836,2,0.6037559319810715,0,0.0,0,0.0
P146_23_5,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,4,46729.23034698304,57.179663630407845,2,0.5056253745598326,1,0.5664687611346375,2,0.4228876801353953,4,0.4125951722524068,2,0.5594228392252785,3,0.5785719462205178,2,0.6677897369141306,2,0.7704626442422187
P146_23_5,G3,S010|S012|S013|S014,12,100.0,5,2,13983.953618749325,13.04835972050508,2,0.3226054631986913,2,0.18044385379501557,0,0.0,2,0.5235778365405777,2,0.3420602499861604,0,0.0,1,0.5422976235860493,1,0.635972188785973
P146_25_3,G1,S001|S006|S011,24,238.0,6,0,8139.889245548009,11.09696671547625,1,0.1769896311769672,1,0.32277228794306617,1,0.5949648548070569,1,0.2969344241161737,1,0.6276382330905836,2,0.6037559319810715,0,0.0,0,0.0
P146_25_3,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,4,37206.58819125429,42.90579345398483,2,0.23831168594437496,2,0.4165299503066071,2,0.2558703396697107,2,0.3867718658944261,4,0.40605297946135704,3,0.35641775445207885,2,0.5953962933095933,2,0.689372665653296
