sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T017,cruise,5,1095.1051570525863,1333.7669834571802,relay,R005,0.6385052986696653,independent_swept_cells,PASS
T017,descent,6,1333.7669834571802,1396.4575303321803,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T017,handoff,7,1396.45753033218,1576.45753033218,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T017,climb,8,1576.45753033218,1625.554317848456,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T017,cruise,9,1625.554317848456,1626.0,relay,R005,0.6379286577039203,independent_swept_cells,PASS
T017,cruise,9,1626.0,2242.09092969244,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T017,descent,10,2242.09092969244,2361.8470747119713,direct,,23.02154674108874,obstruction_upper_bound,PASS
T018,climb,0,4026.0,4199.641655273437,direct,,19.603583756332743,obstruction_upper_bound,PASS
T018,cruise,1,4199.641655273437,4683.7126913370275,relay,R001,3.7581660646969492,independent_swept_cells,PASS
T018,descent,2,4683.7126913370275,4795.364760428824,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,handoff,3,4795.364760428824,5191.364760428824,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,climb,4,5191.364760428824,5280.686415702262,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,cruise,5,5280.686415702262,5579.0,relay,R001,3.758740274665314,independent_swept_cells,PASS
T018,cruise,5,5579.0,5764.757451765851,direct,,2.9493807380589807,obstruction_upper_bound,PASS
T018,descent,6,5764.757451765851,5981.809520857649,direct,,19.603583756332732,obstruction_upper_bound,PASS
T019,climb,0,5083.0,5191.2156665039065,direct,,23.968262608738186,obstruction_upper_bound,PASS
T019,cruise,1,5191.2156665039065,5579.0,relay,R001,1.0522266725144451,independent_swept_cells,PASS
T019,cruise,1,5579.0,5707.592449354038,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T019,descent,2,5707.592449354038,5792.56203248392,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T019,handoff,3,5792.56203248392,6152.56203248392,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T019,climb,4,6152.56203248392,6220.537698987827,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T019,cruise,5,6220.537698987827,6736.914481837958,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T019,descent,6,6736.914481837958,6872.184064967842,direct,,23.968262608738186,obstruction_upper_bound,PASS
T020,climb,0,9824.0,9972.033085123698,direct,,19.396424967151823,obstruction_upper_bound,PASS
T020,cruise,1,9972.033085123698,10222.0,direct,,0.4105333634306554,obstruction_upper_bound,PASS
T020,cruise,1,10222.0,10373.306794096718,relay,R002,5.564486589104925,independent_swept_cells,PASS
T020,descent,2,10373.306794096718,10412.226496245155,relay,R002,5.547353307379366,independent_swept_cells,PASS
T020,handoff,3,10412.226496245155,10622.226496245155,relay,R002,5.547353307379366,independent_swept_cells,PASS
T020,climb,4,10622.226496245155,10654.659581368853,relay,R002,5.547353307379366,independent_swept_cells,PASS
T020,cruise,5,10654.659581368853,10806.0,relay,R002,5.564486589104925,independent_swept_cells,PASS
T020,cruise,5,10806.0,11055.933290341873,direct,,0.41168707264500526,obstruction_upper_bound,PASS
T020,descent,6,11055.933290341873,11233.57299249031,direct,,19.39642496715182,obstruction_upper_bound,PASS
T021,climb,0,6293.0,6372.952956136068,direct,,25.102895398396285,obstruction_upper_bound,PASS
T021,cruise,1,6372.952956136068,6913.583755046882,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T021,descent,2,6913.583755046882,6952.247302410164,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T021,handoff,3,6952.247302410164,7162.247302410164,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T021,climb,4,7162.247302410164,7194.466925212899,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T021,cruise,5,7194.466925212899,7735.097724123713,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T021,descent,6,7735.097724123713,7791.0,direct,,25.102895398396285,obstruction_upper_bound,PASS
T021,descent,6,7791.0,7831.041271486994,direct,,33.87278015692388,obstruction_upper_bound,PASS
T022,climb,0,6954.0,7009.176304117838,direct,,28.686789494765115,obstruction_upper_bound,PASS
T022,cruise,1,7009.176304117838,7390.687803366022,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T022,descent,2,7390.687803366022,7415.979368307429,relay,R004,0.28939259213529667,obstruction_upper_bound,PASS
