partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1235_46,G2,S006|S011,9,84.0,3,0,4028.5001681551175,5.54265225471646,1,0.1667582097527402,0,0.0,1,0.34371156228370386,1,0.27810512770998164,0,0.0,1,0.7001280008260024,0,0.0,0,0.0
P1235_4_6,G1,S001|S002|S003|S004|S005|S007|S008|S009|S010|S012|S013|S014|S015,71,674.0,21,4,50783.672989401646,64.02388902048291,4,0.44718879287934055,2,0.6551866130168594,2,0.5414887366546862,6,0.48526323528959814,4,0.6400694754072436,3,0.7423664813308286,2,0.696279791098491,3,0.5395639035490332
P1235_4_6,G2,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P1235_4_6,G3,S011,3,25.0,1,0,1279.450870860137,1.9058790476563696,0,0.0,0,0.0,1,0.4866757113547819,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
P1236_45,G1,S001|S002|S003|S004|S005|S007|S008|S009|S011|S015,62,599.0,18,3,41477.93566948957,56.348903999728215,4,0.44718879287934055,2,0.288209941203174,2,0.6100921091993928,6,0.48526323528959814,3,0.3812773422610727,4,0.6272564680971611,2,0.4795993349376081,2,0.5591126486571466
P1236_45,G2,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067194,13.217637275471155,1,0.24451116727435787,2,0.6358061564416764,1,0.26625326460841664,1,0.4077748825810635,4,0.6135165234362474,1,0.5381186460798305,1,0.7508203032460034,1,0.8670840713570843
P1236_4_5,G1,S001|S002|S003|S004|S005|S007|S008|S009|S011|S015,62,599.0,18,3,41477.93566948957,56.348903999728215,4,0.44718879287934055,2,0.288209941203174,2,0.6100921091993928,6,0.48526323528959814,3,0.3812773422610727,4,0.6272564680971611,2,0.4795993349376081,2,0.5591126486571466
P1236_4_5,G2,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P1236_4_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416764,0,0.0,0,0.0,4,0.6135165234362474,0,0.0,1,0.7508203032460034,1,0.8670840713570843
P123_456,G1,S001|S002|S003|S004|S005|S007|S008|S009|S015,59,574.0,17,3,40198.48479862943,54.443024952071845,4,0.44718879287934055,2,0.288209941203174,2,0.5414887366546862,6,0.48526323528959814,3,0.3812773422610727,3,0.7423664813308286,2,0.4795993349376081,2,0.5591126486571466
P123_456,G2,S006|S010|S011|S012|S013|S014,21,184.0,7,1,14613.688358927331,15.123516323127525,1,0.1667582097527402,2,0.4336239427421181,1,0.34371156228370386,1,0.27810512770998164,4,0.41842226775334246,1,0.7001280008260024,1,0.5120643405003426,1,0.5913569881345385
P123_45_6,G1,S001|S002|S003|S004|S005|S007|S008|S009|S015,59,574.0,17,3,40198.48479862943,54.443024952071845,4,0.44718879287934055,2,0.288209941203174,2,0.5414887366546862,6,0.48526323528959814,3,0.3812773422610727,3,0.7423664813308286,2,0.4795993349376081,2,0.5591126486571466
P123_45_6,G2,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067194,13.217637275471155,1,0.24451116727435787,2,0.6358061564416764,1,0.26625326460841664,1,0.4077748825810635,4,0.6135165234362474,1,0.5381186460798305,1,0.7508203032460034,1,0.8670840713570843
P123_45_6,G3,S011,3,25.0,1,0,1279.450870860137,1.9058790476563696,0,0.0,0,0.0,1,0.4866757113547819,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
P123_46_5,G1,S001|S002|S003|S004|S005|S007|S008|S009|S015,59,574.0,17,3,40198.48479862943,54.443024952071845,4,0.44718879287934055,2,0.288209941203174,2,0.5414887366546862,6,0.48526323528959814,3,0.3812773422610727,3,0.7423664813308286,2,0.4795993349376081,2,0.5591126486571466
P123_46_5,G2,S006|S011,9,84.0,3,0,4028.5001681551175,5.54265225471646,1,0.1667582097527402,0,0.0,1,0.34371156228370386,1,0.27810512770998164,0,0.0,1,0.7001280008260024,0,0.0,0,0.0
P123_46_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416764,0,0.0,0,0.0,4,0.6135165234362474,0,0.0,1,0.7508203032460034,1,0.8670840713570843
P123_4_56,G1,S001|S002|S003|S004|S005|S007|S008|S009|S015,59,574.0,17,3,40198.48479862943,54.443024952071845,4,0.44718879287934055,2,0.288209941203174,2,0.5414887366546862,6,0.48526323528959814,3,0.3812773422610727,3,0.7423664813308286,2,0.4795993349376081,2,0.5591126486571466
P123_4_56,G2,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P123_4_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11864.63906163235,11.486743116067435,0,0.0,2,0.4336239427421181,1,0.16212510043878334,0,0.0,4,0.41842226775334246,1,0.3331275768570166,1,0.5120643405003426,1,0.5913569881345385
P12456_3,G1,S001|S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,58,548.0,16,2,35106.093999631186,46.23624905495493,2,0.41825190686281605,2,0.6779349138853926,2,0.6414041973468243,4,0.34497914541912184,4,0.6617938160489132,4,0.6665857189591882,2,0.5246506231471859,2,0.6059884596119487
P12456_3,G2,S003|S005|S007|S015,22,210.0,8,2,19706.079157925582,23.330292220244434,4,0.3054870852005814,1,0.16289831110765185,1,0.2882182450959758,4,0.49477863143040385,1,0.319969024727845,1,0.5630884893872299,1,0.5045341732216606,1,0.5929936061577477
