sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T007,climb,0,390.0,438.45220336914065,direct,,29.982830377148545,obstruction_upper_bound,PASS
T007,cruise,1,438.45220336914065,693.736127946707,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T007,descent,2,693.736127946707,729.3587719896758,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T007,handoff,3,729.3587719896758,751.0,direct,,2.2209329737202967,obstruction_upper_bound,PASS
T007,handoff,3,751.0,969.3587719896758,direct,,2.2209329737202967,obstruction_upper_bound,PASS
T007,climb,4,969.3587719896758,999.0443086921498,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T007,cruise,5,999.0443086921498,1254.3282332697163,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T007,descent,6,1254.3282332697163,1312.470877312685,direct,,29.982830377148545,obstruction_upper_bound,PASS
T008,climb,0,390.0,492.6455118815104,direct,,22.759839664518097,obstruction_upper_bound,PASS
T008,cruise,1,492.6455118815104,751.0,direct,,0.15539410387417973,obstruction_upper_bound,PASS
T008,cruise,1,751.0,811.207731972695,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T008,descent,2,811.207731972695,844.8223462305075,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T008,handoff,3,844.8223462305075,1084.8223462305075,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T008,climb,4,1084.8223462305075,1112.8345247786847,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T008,cruise,5,1112.8345247786847,1431.3967448698693,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T008,descent,6,1431.3967448698693,1554.5713591276817,direct,,22.759839664518097,obstruction_upper_bound,PASS
T009,climb,0,3058.0,3192.0,direct,,20.30450790753371,obstruction_upper_bound,PASS
T009,climb,0,3192.0,3202.701379394531,direct,,19.60358375633274,obstruction_upper_bound,PASS
T009,cruise,1,3202.701379394531,3807.7901744740184,relay,R001,3.7581660646969492,independent_swept_cells,PASS
T009,descent,2,3807.7901744740184,3897.111829747456,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T009,handoff,3,3897.111829747456,4107.111829747456,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T009,climb,4,4107.111829747456,4158.839612950581,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T009,cruise,5,4158.839612950581,4376.702633776762,relay,R001,3.751013713102269,independent_swept_cells,PASS
T009,descent,6,4376.702633776762,4384.375973620512,relay,R001,5.547353307379366,independent_swept_cells,PASS
T009,handoff,7,4384.375973620512,4564.375973620512,relay,R001,5.547353307379366,independent_swept_cells,PASS
T009,climb,8,4564.375973620512,4596.80905874421,relay,R001,5.547353307379366,independent_swept_cells,PASS
T009,cruise,9,4596.80905874421,4759.0,relay,R001,5.564486589104925,independent_swept_cells,PASS
T009,cruise,9,4759.0,5098.401194960485,relay,R001,5.684936344501038,independent_swept_cells,PASS
T009,descent,10,5098.401194960485,5276.040897108922,direct,,19.39642496715183,obstruction_upper_bound,PASS
T010,climb,0,2571.0,2695.7101582845053,direct,,20.962509130395112,obstruction_upper_bound,PASS
T010,cruise,1,2695.7101582845053,3014.0,direct,,0.26802836436290356,obstruction_upper_bound,PASS
T010,cruise,1,3014.0,3073.528627918367,relay,R001,3.133623426216694,obstruction_upper_bound,PASS
T010,descent,2,3073.528627918367,3134.8608178597733,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,handoff,3,3134.8608178597733,3192.0,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,handoff,3,3192.0,3344.8608178597733,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,climb,4,3344.8608178597733,3395.970976144278,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,cruise,5,3395.970976144278,3773.7894457781404,relay,R001,5.684936344501038,independent_swept_cells,PASS
T010,descent,6,3773.7894457781404,3923.4416357195464,direct,,20.962509130395127,obstruction_upper_bound,PASS
T011,climb,0,390.0,539.2812744140625,direct,,19.320069836068832,obstruction_upper_bound,PASS
T011,cruise,1,539.2812744140625,751.0,direct,,1.8306300834738707,obstruction_upper_bound,PASS
T011,cruise,1,751.0,900.0085824475755,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T011,descent,2,900.0085824475755,989.8261117444505,relay,R004,0.7188306771577473,obstruction_upper_bound,PASS
T011,handoff,3,989.8261117444505,1229.8261117444504,relay,R004,0.7188306771577473,obstruction_upper_bound,PASS
T011,climb,4,1229.8261117444504,1304.6740528251796,relay,R004,0.7188306771577473,obstruction_upper_bound,PASS
T011,cruise,5,1304.6740528251796,1571.0,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T011,cruise,5,1571.0,1665.4013608586924,direct,,8.54502231434589,obstruction_upper_bound,PASS
