sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T018,cruise,1,4260.641655273437,4744.7126913370275,relay,R001,3.7581660646969492,independent_swept_cells,PASS
T018,descent,2,4744.7126913370275,4856.364760428824,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,handoff,3,4856.364760428824,5252.364760428824,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,climb,4,5252.364760428824,5341.686415702262,relay,R001,3.7243562827461787,independent_swept_cells,PASS
T018,cruise,5,5341.686415702262,5780.0,relay,R001,3.758307480353915,independent_swept_cells,PASS
T018,cruise,5,5780.0,5825.757451765851,direct,,13.865966194613236,obstruction_upper_bound,PASS
T018,descent,6,5825.757451765851,5883.0,direct,,19.603583756332732,obstruction_upper_bound,PASS
T018,descent,6,5883.0,6042.809520857649,direct,,22.41438695256972,obstruction_upper_bound,PASS
T019,climb,0,4567.0,4675.2156665039065,direct,,23.968262608738186,obstruction_upper_bound,PASS
T019,cruise,1,4675.2156665039065,5191.592449354038,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T019,descent,2,5191.592449354038,5276.56203248392,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T019,handoff,3,5276.56203248392,5636.56203248392,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T019,climb,4,5636.56203248392,5704.537698987827,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T019,cruise,5,5704.537698987827,5780.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T019,cruise,5,5780.0,5883.0,relay,R001,0.042843336698688006,independent_swept_cells,PASS
T019,cruise,5,5883.0,5967.478620459489,direct,,7.837195401526602,independent_swept_cells,PASS
T019,cruise,5,5967.478620459489,6051.957240918979,direct,,0.3277454004787188,obstruction_upper_bound,PASS
T019,cruise,5,6051.957240918979,6220.914481837958,direct,,3.826156809378327,obstruction_upper_bound,PASS
T019,descent,6,6220.914481837958,6356.184064967842,direct,,23.968262608738186,obstruction_upper_bound,PASS
