partition,group,resource_type,resource_id,physical_id,inventory_status
P14_235,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P14_235,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P14_235,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P14_235,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P14_235,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P14_235,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P14_235,G1,A_batteries,G1-A_batteries-01,A01,existing
P14_235,G1,A_batteries,G1-A_batteries-02,A02,existing
P14_235,G2,A_batteries,G2-A_batteries-01,A03,existing
P14_235,G2,A_batteries,G2-A_batteries-02,A04,existing
P14_235,G2,A_batteries,G2-A_batteries-03,A05,existing
P14_235,G2,A_batteries,G2-A_batteries-04,A06,existing
P14_235,G2,B_batteries,G2-B_batteries-01,B01,existing
P14_235,G2,B_batteries,G2-B_batteries-02,B02,existing
P14_235,G2,B_batteries,G2-B_batteries-03,B03,existing
P14_235,G2,B_batteries,G2-B_batteries-04,B04,existing
P14_235,G1,C_batteries,G1-C_batteries-01,C01,existing
P14_235,G1,C_batteries,G1-C_batteries-02,C02,existing
P14_235,G2,C_batteries,G2-C_batteries-01,C03,existing
P14_235,G2,C_batteries,G2-C_batteries-02,C04,existing
P14_235,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P14_235,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P14_235,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P14_235,G2,relay_components,G2-relay_components-01,RE01,existing
P14_235,G2,relay_components,G2-relay_components-02,RE02,existing
P14_235,G2,relay_components,G2-relay_components-03,RE03,existing
P14_23_5,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P14_23_5,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P14_23_5,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P14_23_5,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P14_23_5,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P14_23_5,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P14_23_5,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P14_23_5,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P14_23_5,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P14_23_5,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P14_23_5,G1,A_batteries,G1-A_batteries-01,A01,existing
P14_23_5,G1,A_batteries,G1-A_batteries-02,A02,existing
P14_23_5,G2,A_batteries,G2-A_batteries-01,A03,existing
P14_23_5,G2,A_batteries,G2-A_batteries-02,A04,existing
P14_23_5,G2,A_batteries,G2-A_batteries-03,A05,existing
P14_23_5,G2,A_batteries,G2-A_batteries-04,A06,existing
P14_23_5,G2,B_batteries,G2-B_batteries-01,B01,existing
P14_23_5,G2,B_batteries,G2-B_batteries-02,B02,existing
P14_23_5,G2,B_batteries,G2-B_batteries-03,B03,existing
P14_23_5,G2,B_batteries,G2-B_batteries-04,B04,existing
P14_23_5,G1,C_batteries,G1-C_batteries-01,C01,existing
P14_23_5,G1,C_batteries,G1-C_batteries-02,C02,existing
P14_23_5,G2,C_batteries,G2-C_batteries-01,C03,existing
P14_23_5,G2,C_batteries,G2-C_batteries-02,C04,existing
P14_23_5,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P14_23_5,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P14_23_5,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P14_23_5,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P14_23_5,G2,relay_components,G2-relay_components-01,RE01,existing
P14_23_5,G2,relay_components,G2-relay_components-02,RE02,existing
P14_23_5,G2,relay_components,G2-relay_components-03,RE03,existing
P14_25_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P14_25_3,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P14_25_3,G3,A_aircraft,G3-A_aircraft-01,U03,existing
P14_25_3,G3,A_aircraft,G3-A_aircraft-02,U04,existing
P14_25_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P14_25_3,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P14_25_3,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P14_25_3,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P14_25_3,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P14_25_3,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P14_25_3,G1,A_batteries,G1-A_batteries-01,A01,existing
P14_25_3,G1,A_batteries,G1-A_batteries-02,A02,existing
P14_25_3,G2,A_batteries,G2-A_batteries-01,A03,existing
P14_25_3,G2,A_batteries,G2-A_batteries-02,A04,existing
P14_25_3,G3,A_batteries,G3-A_batteries-01,A05,existing
P14_25_3,G3,A_batteries,G3-A_batteries-02,A06,existing
P14_25_3,G3,A_batteries,G3-A_batteries-03,NEW-A_batteries-01,procurement_required
P14_25_3,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-02,procurement_required
P14_25_3,G2,B_batteries,G2-B_batteries-01,B01,existing
P14_25_3,G2,B_batteries,G2-B_batteries-02,B02,existing
P14_25_3,G2,B_batteries,G2-B_batteries-03,B03,existing
P14_25_3,G2,B_batteries,G2-B_batteries-04,B04,existing
P14_25_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P14_25_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P14_25_3,G2,C_batteries,G2-C_batteries-01,C03,existing
P14_25_3,G2,C_batteries,G2-C_batteries-02,C04,existing
P14_25_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P14_25_3,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P14_25_3,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P14_25_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P14_25_3,G2,relay_components,G2-relay_components-01,RE01,existing
P14_25_3,G2,relay_components,G2-relay_components-02,RE02,existing
P14_25_3,G3,relay_components,G3-relay_components-01,RE03,existing
P14_2_35,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P14_2_35,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P14_2_35,G3,A_aircraft,G3-A_aircraft-01,U03,existing
P14_2_35,G3,A_aircraft,G3-A_aircraft-02,U04,existing
P14_2_35,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P14_2_35,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P14_2_35,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P14_2_35,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P14_2_35,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P14_2_35,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P14_2_35,G3,C_aircraft,G3-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P14_2_35,G1,A_batteries,G1-A_batteries-01,A01,existing
P14_2_35,G1,A_batteries,G1-A_batteries-02,A02,existing
P14_2_35,G2,A_batteries,G2-A_batteries-01,A03,existing
P14_2_35,G2,A_batteries,G2-A_batteries-02,A04,existing
P14_2_35,G3,A_batteries,G3-A_batteries-01,A05,existing
P14_2_35,G3,A_batteries,G3-A_batteries-02,A06,existing
P14_2_35,G3,A_batteries,G3-A_batteries-03,NEW-A_batteries-01,procurement_required
P14_2_35,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-02,procurement_required
P14_2_35,G2,B_batteries,G2-B_batteries-01,B01,existing
P14_2_35,G2,B_batteries,G2-B_batteries-02,B02,existing
P14_2_35,G2,B_batteries,G2-B_batteries-03,B03,existing
P14_2_35,G2,B_batteries,G2-B_batteries-04,B04,existing
P14_2_35,G1,C_batteries,G1-C_batteries-01,C01,existing
P14_2_35,G1,C_batteries,G1-C_batteries-02,C02,existing
P14_2_35,G2,C_batteries,G2-C_batteries-01,C03,existing
P14_2_35,G2,C_batteries,G2-C_batteries-02,C04,existing
P14_2_35,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P14_2_35,G3,C_batteries,G3-C_batteries-02,NEW-C_batteries-02,procurement_required
P14_2_35,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P14_2_35,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P14_2_35,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P14_2_35,G2,relay_components,G2-relay_components-01,RE01,existing
P14_2_35,G2,relay_components,G2-relay_components-02,RE02,existing
P14_2_35,G3,relay_components,G3-relay_components-01,RE03,existing
P15_234,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P15_234,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P15_234,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P15_234,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P15_234,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P15_234,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P15_234,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P15_234,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P15_234,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P15_234,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P15_234,G1,A_batteries,G1-A_batteries-01,A01,existing
P15_234,G2,A_batteries,G2-A_batteries-01,A02,existing
P15_234,G2,A_batteries,G2-A_batteries-02,A03,existing
P15_234,G2,A_batteries,G2-A_batteries-03,A04,existing
P15_234,G2,A_batteries,G2-A_batteries-04,A05,existing
P15_234,G2,A_batteries,G2-A_batteries-05,A06,existing
P15_234,G2,B_batteries,G2-B_batteries-01,B01,existing
P15_234,G2,B_batteries,G2-B_batteries-02,B02,existing
P15_234,G2,B_batteries,G2-B_batteries-03,B03,existing
P15_234,G2,B_batteries,G2-B_batteries-04,B04,existing
P15_234,G1,C_batteries,G1-C_batteries-01,C01,existing
P15_234,G1,C_batteries,G1-C_batteries-02,C02,existing
P15_234,G2,C_batteries,G2-C_batteries-01,C03,existing
P15_234,G2,C_batteries,G2-C_batteries-02,C04,existing
P15_234,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P15_234,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P15_234,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P15_234,G2,relay_components,G2-relay_components-01,RE01,existing
P15_234,G2,relay_components,G2-relay_components-02,RE02,existing
P15_234,G2,relay_components,G2-relay_components-03,RE03,existing
P15_23_4,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P15_23_4,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P15_23_4,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P15_23_4,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P15_23_4,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P15_23_4,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-02,procurement_required
P15_23_4,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P15_23_4,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P15_23_4,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P15_23_4,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P15_23_4,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P15_23_4,G1,A_batteries,G1-A_batteries-01,A01,existing
P15_23_4,G2,A_batteries,G2-A_batteries-01,A02,existing
P15_23_4,G2,A_batteries,G2-A_batteries-02,A03,existing
P15_23_4,G2,A_batteries,G2-A_batteries-03,A04,existing
P15_23_4,G2,A_batteries,G2-A_batteries-04,A05,existing
P15_23_4,G3,A_batteries,G3-A_batteries-01,A06,existing
P15_23_4,G2,B_batteries,G2-B_batteries-01,B01,existing
P15_23_4,G2,B_batteries,G2-B_batteries-02,B02,existing
P15_23_4,G2,B_batteries,G2-B_batteries-03,B03,existing
P15_23_4,G2,B_batteries,G2-B_batteries-04,B04,existing
P15_23_4,G1,C_batteries,G1-C_batteries-01,C01,existing
P15_23_4,G1,C_batteries,G1-C_batteries-02,C02,existing
P15_23_4,G2,C_batteries,G2-C_batteries-01,C03,existing
P15_23_4,G2,C_batteries,G2-C_batteries-02,C04,existing
P15_23_4,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P15_23_4,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P15_23_4,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P15_23_4,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P15_23_4,G2,relay_components,G2-relay_components-01,RE01,existing
P15_23_4,G2,relay_components,G2-relay_components-02,RE02,existing
P15_23_4,G2,relay_components,G2-relay_components-03,RE03,existing
P15_24_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P15_24_3,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P15_24_3,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P15_24_3,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P15_24_3,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P15_24_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
P15_24_3,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P15_24_3,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P15_24_3,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P15_24_3,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P15_24_3,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P15_24_3,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P15_24_3,G1,A_batteries,G1-A_batteries-01,A01,existing
P15_24_3,G2,A_batteries,G2-A_batteries-01,A02,existing
P15_24_3,G2,A_batteries,G2-A_batteries-02,A03,existing
P15_24_3,G2,A_batteries,G2-A_batteries-03,A04,existing
P15_24_3,G3,A_batteries,G3-A_batteries-01,A05,existing
P15_24_3,G3,A_batteries,G3-A_batteries-02,A06,existing
P15_24_3,G3,A_batteries,G3-A_batteries-03,NEW-A_batteries-01,procurement_required
P15_24_3,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-02,procurement_required
P15_24_3,G2,B_batteries,G2-B_batteries-01,B01,existing
P15_24_3,G2,B_batteries,G2-B_batteries-02,B02,existing
P15_24_3,G2,B_batteries,G2-B_batteries-03,B03,existing
P15_24_3,G2,B_batteries,G2-B_batteries-04,B04,existing
P15_24_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P15_24_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P15_24_3,G2,C_batteries,G2-C_batteries-01,C03,existing
P15_24_3,G2,C_batteries,G2-C_batteries-02,C04,existing
P15_24_3,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P15_24_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P15_24_3,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P15_24_3,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P15_24_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P15_24_3,G2,relay_components,G2-relay_components-01,RE01,existing
P15_24_3,G2,relay_components,G2-relay_components-02,RE02,existing
P15_24_3,G3,relay_components,G3-relay_components-01,RE03,existing
P15_2_34,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P15_2_34,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P15_2_34,G3,A_aircraft,G3-A_aircraft-01,U03,existing
P15_2_34,G3,A_aircraft,G3-A_aircraft-02,U04,existing
P15_2_34,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P15_2_34,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P15_2_34,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P15_2_34,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P15_2_34,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P15_2_34,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P15_2_34,G1,A_batteries,G1-A_batteries-01,A01,existing
P15_2_34,G2,A_batteries,G2-A_batteries-01,A02,existing
P15_2_34,G2,A_batteries,G2-A_batteries-02,A03,existing
P15_2_34,G3,A_batteries,G3-A_batteries-01,A04,existing
P15_2_34,G3,A_batteries,G3-A_batteries-02,A05,existing
P15_2_34,G3,A_batteries,G3-A_batteries-03,A06,existing
P15_2_34,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-01,procurement_required
P15_2_34,G2,B_batteries,G2-B_batteries-01,B01,existing
P15_2_34,G2,B_batteries,G2-B_batteries-02,B02,existing
P15_2_34,G2,B_batteries,G2-B_batteries-03,B03,existing
P15_2_34,G2,B_batteries,G2-B_batteries-04,B04,existing
P15_2_34,G1,C_batteries,G1-C_batteries-01,C01,existing
P15_2_34,G1,C_batteries,G1-C_batteries-02,C02,existing
P15_2_34,G2,C_batteries,G2-C_batteries-01,C03,existing
P15_2_34,G2,C_batteries,G2-C_batteries-02,C04,existing
P15_2_34,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P15_2_34,G3,C_batteries,G3-C_batteries-02,NEW-C_batteries-02,procurement_required
P15_2_34,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P15_2_34,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P15_2_34,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P15_2_34,G2,relay_components,G2-relay_components-01,RE01,existing
P15_2_34,G2,relay_components,G2-relay_components-02,RE02,existing
P15_2_34,G3,relay_components,G3-relay_components-01,RE03,existing
P1_2345,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1_2345,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P1_2345,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P1_2345,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P1_2345,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P1_2345,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P1_2345,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P1_2345,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P1_2345,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P1_2345,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P1_2345,G1,A_batteries,G1-A_batteries-01,A01,existing
P1_2345,G2,A_batteries,G2-A_batteries-01,A02,existing
P1_2345,G2,A_batteries,G2-A_batteries-02,A03,existing
P1_2345,G2,A_batteries,G2-A_batteries-03,A04,existing
P1_2345,G2,A_batteries,G2-A_batteries-04,A05,existing
P1_2345,G2,A_batteries,G2-A_batteries-05,A06,existing
P1_2345,G2,B_batteries,G2-B_batteries-01,B01,existing
P1_2345,G2,B_batteries,G2-B_batteries-02,B02,existing
P1_2345,G2,B_batteries,G2-B_batteries-03,B03,existing
P1_2345,G2,B_batteries,G2-B_batteries-04,B04,existing
P1_2345,G1,C_batteries,G1-C_batteries-01,C01,existing
P1_2345,G1,C_batteries,G1-C_batteries-02,C02,existing
P1_2345,G2,C_batteries,G2-C_batteries-01,C03,existing
P1_2345,G2,C_batteries,G2-C_batteries-02,C04,existing
P1_2345,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P1_2345,G2,C_batteries,G2-C_batteries-04,NEW-C_batteries-02,procurement_required
P1_2345,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P1_2345,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P1_2345,G2,relay_components,G2-relay_components-01,RE01,existing
P1_2345,G2,relay_components,G2-relay_components-02,RE02,existing
P1_2345,G2,relay_components,G2-relay_components-03,RE03,existing
P1_234_5,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1_234_5,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P1_234_5,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P1_234_5,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P1_234_5,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P1_234_5,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P1_234_5,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P1_234_5,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P1_234_5,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P1_234_5,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P1_234_5,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P1_234_5,G1,A_batteries,G1-A_batteries-01,A01,existing
P1_234_5,G2,A_batteries,G2-A_batteries-01,A02,existing
P1_234_5,G2,A_batteries,G2-A_batteries-02,A03,existing
P1_234_5,G2,A_batteries,G2-A_batteries-03,A04,existing
P1_234_5,G2,A_batteries,G2-A_batteries-04,A05,existing
P1_234_5,G2,A_batteries,G2-A_batteries-05,A06,existing
P1_234_5,G2,B_batteries,G2-B_batteries-01,B01,existing
P1_234_5,G2,B_batteries,G2-B_batteries-02,B02,existing
P1_234_5,G2,B_batteries,G2-B_batteries-03,B03,existing
P1_234_5,G2,B_batteries,G2-B_batteries-04,B04,existing
P1_234_5,G1,C_batteries,G1-C_batteries-01,C01,existing
P1_234_5,G1,C_batteries,G1-C_batteries-02,C02,existing
P1_234_5,G2,C_batteries,G2-C_batteries-01,C03,existing
P1_234_5,G2,C_batteries,G2-C_batteries-02,C04,existing
P1_234_5,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P1_234_5,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P1_234_5,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P1_234_5,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P1_234_5,G2,relay_components,G2-relay_components-01,RE01,existing
P1_234_5,G2,relay_components,G2-relay_components-02,RE02,existing
P1_234_5,G2,relay_components,G2-relay_components-03,RE03,existing
P1_235_4,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1_235_4,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P1_235_4,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P1_235_4,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P1_235_4,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P1_235_4,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-02,procurement_required
P1_235_4,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P1_235_4,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P1_235_4,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P1_235_4,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P1_235_4,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P1_235_4,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P1_235_4,G1,A_batteries,G1-A_batteries-01,A01,existing
P1_235_4,G2,A_batteries,G2-A_batteries-01,A02,existing
P1_235_4,G2,A_batteries,G2-A_batteries-02,A03,existing
P1_235_4,G2,A_batteries,G2-A_batteries-03,A04,existing
P1_235_4,G2,A_batteries,G2-A_batteries-04,A05,existing
P1_235_4,G3,A_batteries,G3-A_batteries-01,A06,existing
P1_235_4,G2,B_batteries,G2-B_batteries-01,B01,existing
P1_235_4,G2,B_batteries,G2-B_batteries-02,B02,existing
P1_235_4,G2,B_batteries,G2-B_batteries-03,B03,existing
P1_235_4,G2,B_batteries,G2-B_batteries-04,B04,existing
P1_235_4,G1,C_batteries,G1-C_batteries-01,C01,existing
P1_235_4,G1,C_batteries,G1-C_batteries-02,C02,existing
P1_235_4,G2,C_batteries,G2-C_batteries-01,C03,existing
P1_235_4,G2,C_batteries,G2-C_batteries-02,C04,existing
P1_235_4,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P1_235_4,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P1_235_4,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P1_235_4,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P1_235_4,G2,relay_components,G2-relay_components-01,RE01,existing
P1_235_4,G2,relay_components,G2-relay_components-02,RE02,existing
P1_235_4,G2,relay_components,G2-relay_components-03,RE03,existing
P1_23_45,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1_23_45,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P1_23_45,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P1_23_45,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P1_23_45,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P1_23_45,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-02,procurement_required
P1_23_45,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P1_23_45,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P1_23_45,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P1_23_45,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P1_23_45,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P1_23_45,G1,A_batteries,G1-A_batteries-01,A01,existing
P1_23_45,G2,A_batteries,G2-A_batteries-01,A02,existing
P1_23_45,G2,A_batteries,G2-A_batteries-02,A03,existing
P1_23_45,G2,A_batteries,G2-A_batteries-03,A04,existing
P1_23_45,G2,A_batteries,G2-A_batteries-04,A05,existing
P1_23_45,G3,A_batteries,G3-A_batteries-01,A06,existing
P1_23_45,G2,B_batteries,G2-B_batteries-01,B01,existing
P1_23_45,G2,B_batteries,G2-B_batteries-02,B02,existing
P1_23_45,G2,B_batteries,G2-B_batteries-03,B03,existing
P1_23_45,G2,B_batteries,G2-B_batteries-04,B04,existing
P1_23_45,G1,C_batteries,G1-C_batteries-01,C01,existing
P1_23_45,G1,C_batteries,G1-C_batteries-02,C02,existing
P1_23_45,G2,C_batteries,G2-C_batteries-01,C03,existing
P1_23_45,G2,C_batteries,G2-C_batteries-02,C04,existing
P1_23_45,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P1_23_45,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P1_23_45,G3,C_batteries,G3-C_batteries-02,NEW-C_batteries-03,procurement_required
P1_23_45,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P1_23_45,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P1_23_45,G2,relay_components,G2-relay_components-01,RE01,existing
P1_23_45,G2,relay_components,G2-relay_components-02,RE02,existing
P1_23_45,G2,relay_components,G2-relay_components-03,RE03,existing
P1_245_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1_245_3,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P1_245_3,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P1_245_3,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P1_245_3,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P1_245_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
