partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P16_234_5,G2,S002|S003|S004|S005|S006|S007|S008|S009|S015,50,479.0,16,3,40018.893222356026,53.34231748979881,4,0.3916017890346714,2,0.28080096155252227,2,0.5287748764098393,5,0.5080434437154454,3,0.3714758896870427,4,0.5479837423675404,2,0.5448645049602914,2,0.6319656948962591
P16_234_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P16_235_4,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_235_4,G2,S002|S003|S004|S005|S007|S008|S009|S010|S012|S013|S014|S015,56,520.0,18,4,47855.03211583326,59.29806006902254,4,0.3572268394227577,2,0.6383438064746683,2,0.45391168993907827,5,0.4619069291675156,4,0.6236152833745249,4,0.47273558908252244,2,0.7559747816759824,3,0.5838441236252336
P16_235_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P16_23_45,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_23_45,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,14,3,37269.84392506104,49.71719600061148,4,0.3572268394227577,2,0.28080096155252227,2,0.45391168993907827,5,0.4619069291675156,3,0.3714758896870427,4,0.47273558908252244,2,0.5448645049602914,2,0.6319656948962591
P16_23_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067196,13.205985557598398,1,0.2445111672743579,2,0.6358061564416765,1,0.2662532646084167,1,0.41021489316507076,4,0.6135165234362475,1,0.5352448222522713,1,0.7508203032460035,1,0.8670840713570847
P16_245_3,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_245_3,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,12,2,30620.3499247836,39.50805112589295,1,0.4090918399752798,2,0.6083933928721064,2,0.42269559074287477,2,0.33303399948419216,4,0.593908024031704,3,0.5961876758704208,2,0.5394981175541989,2,0.6210160070618891
P16_245_3,G3,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P16_24_35,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_24_35,G2,S002|S004|S006|S008|S009,28,269.0,8,1,20035.161734011384,29.927187057481884,1,0.4090918399752798,1,0.4384998547953934,2,0.42269559074287477,2,0.33303399948419216,2,0.43681373820234015,3,0.5961876758704208,1,0.6194586672608633,1,0.7113355165089295
P16_24_35,G3,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P16_25_34,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_25_34,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,10,2,27871.300627488617,35.88292963670562,1,0.25943943095670663,2,0.6083933928721064,2,0.34121578983668566,1,0.4149970656372855,4,0.593908024031704,3,0.48698928634125316,2,0.5394981175541989,2,0.6210160070618891
P16_25_34,G3,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P16_2_345,G1,S001|S011,18,179.0,4,0,5492.953518084054,7.662783930280744,1,0.21388975661187526,1,0.19387076442814052,2,0.24370547695134467,1,0.35507118324336195,1,0.37858449598455035,2,0.49686262802541226,0,0.0,0,0.0
P16_2_345,G2,S002|S004|S008|S009,22,210.0,6,1,17286.1124367164,26.30206556829455,1,0.3335616949185211,1,0.5637799707149556,2,0.43870169145521914,1,0.5335623967787896,2,0.5616121278911601,3,0.6261229110784489,1,0.7964390078313973,1,0.9145652211288374
P16_2_345,G3,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33317.96897641184,36.621115989915324,4,0.33200891361778767,2,0.43689819644706906,1,0.43053542491963365,4,0.5397300575177318,4,0.42294427060608264,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
P1_23456,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_23456,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,21,4,51793.711698864674,64.0003528127396,4,0.3916017890346714,2,0.7004912828180191,2,0.5287748764098393,5,0.5080434437154454,4,0.6842950642521621,4,0.5479837423675404,2,0.7559747816759824,3,0.5838441236252336
P1_2345_6,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_2345_6,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,20,4,50604.08141312824,62.923181558209876,4,0.3916017890346714,2,0.6383438064746683,2,0.5287748764098393,5,0.5080434437154454,4,0.6236152833745249,4,0.5479837423675404,2,0.7559747816759824,3,0.5838441236252336
P1_2345_6,G3,S011,3,25.0,1,0,1189.6302857364385,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P1_2346_5,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_2346_5,G2,S002|S003|S004|S005|S006|S007|S008|S009|S011|S015,53,504.0,17,3,41208.52350809246,54.41948874432854,4,0.3916017890346714,2,0.3429484378958731,2,0.5287748764098393,5,0.5080434437154454,4,0.3392866981429194,4,0.5479837423675404,2,0.5448645049602914,2,0.6319656948962591
P1_2346_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P1_234_56,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_234_56,G2,S002|S003|S004|S005|S006|S007|S008|S009|S015,50,479.0,16,3,40018.893222356026,53.34231748979881,4,0.3916017890346714,2,0.28080096155252227,2,0.5287748764098393,5,0.5080434437154454,3,0.3714758896870427,4,0.5479837423675404,2,0.5448645049602914,2,0.6319656948962591
P1_234_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11774.818476508652,10.658035322940792,0,0.0,2,0.6546177591935244,0,0.0,0,0.0,4,0.6327776750036705,0,0.0,1,0.6585643236643866,1,0.7605423462108283
P1_2356_4,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_2356_4,G2,S002|S003|S004|S005|S007|S008|S009|S010|S011|S012|S013|S014|S015,59,545.0,19,4,49044.662401569694,60.37523132355227,4,0.3572268394227577,2,0.7004912828180191,2,0.45391168993907827,5,0.4619069291675156,4,0.6842950642521621,4,0.47273558908252244,2,0.7559747816759824,3,0.5838441236252336
P1_2356_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P1_235_46,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_235_46,G2,S002|S003|S004|S005|S007|S008|S009|S010|S012|S013|S014|S015,56,520.0,18,4,47855.03211583326,59.29806006902254,4,0.3572268394227577,2,0.6383438064746683,2,0.45391168993907827,5,0.4619069291675156,4,0.6236152833745249,4,0.47273558908252244,2,0.7559747816759824,3,0.5838441236252336
P1_235_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.21446720448057396,1,0.19387076442814052,1,0.23353777244996232,1,0.3598103201343488,1,0.37858449598455035,1,0.46947737406341655,0,0.0,0,0.0
P1_236_45,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_236_45,G2,S002|S003|S004|S005|S007|S008|S009|S011|S015,47,445.0,15,3,38459.47421079748,50.7943672551412,4,0.3572268394227577,2,0.3429484378958731,2,0.45391168993907827,5,0.4619069291675156,4,0.3392866981429194,4,0.47273558908252244,2,0.5448645049602914,2,0.6319656948962591
P1_236_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067196,13.205985557598398,1,0.2445111672743579,2,0.6358061564416765,1,0.2662532646084167,1,0.41021489316507076,4,0.6135165234362475,1,0.5352448222522713,1,0.7508203032460035,1,0.8670840713570847
P1_23_456,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_23_456,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,14,3,37269.84392506104,49.71719600061148,4,0.3572268394227577,2,0.28080096155252227,2,0.45391168993907827,5,0.4619069291675156,3,0.3714758896870427,4,0.47273558908252244,2,0.5448645049602914,2,0.6319656948962591
P1_23_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,7,1,14523.867773803635,14.283156812128125,1,0.21446720448057396,2,0.6546177591935244,1,0.23353777244996232,1,0.3598103201343488,4,0.6327776750036705,1,0.46947737406341655,1,0.6585643236643866,1,0.7605423462108283
P1_2456_3,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_2456_3,G2,S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,43,394.0,13,2,31809.980210520036,40.58522238042268,1,0.4090918399752798,2,0.6760336341976082,2,0.42269559074287477,2,0.33303399948419216,4,0.6599508509272982,3,0.5961876758704208,2,0.5394981175541989,2,0.6210160070618891
P1_2456_3,G3,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P1_245_36,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_245_36,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,12,2,30620.3499247836,39.50805112589295,1,0.4090918399752798,2,0.6083933928721064,2,0.42269559074287477,2,0.33303399948419216,4,0.593908024031704,3,0.5961876758704208,2,0.5394981175541989,2,0.6210160070618891
P1_245_36,G3,S003|S005|S007|S011|S015,25,235.0,9,2,21173.361774081077,24.492301686846652,4,0.29763396400587394,1,0.28300565573654773,1,0.2808090519781115,4,0.4820594143328195,2,0.27723137074895454,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P1_246_35,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_246_35,G2,S002|S004|S006|S008|S009|S011,31,294.0,9,1,21224.792019747823,31.00435831201161,1,0.4090918399752798,2,0.28689016872319856,2,0.42269559074287477,2,0.33303399948419216,3,0.3792662613290192,3,0.5961876758704208,1,0.6194586672608633,1,0.7113355165089295
P1_246_35,G3,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P1_24_356,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_24_356,G2,S002|S004|S006|S008|S009,28,269.0,8,1,20035.161734011384,29.927187057481884,1,0.4090918399752798,1,0.4384998547953934,2,0.42269559074287477,2,0.33303399948419216,2,0.43681373820234015,3,0.5961876758704208,1,0.6194586672608633,1,0.7113355165089295
P1_24_356,G3,S003|S005|S007|S010|S011|S012|S013|S014|S015,37,335.0,13,3,31758.549964853293,34.07316575525772,4,0.29763396400587394,2,0.4990456727904199,1,0.2808090519781115,4,0.4820594143328195,4,0.48362405148372,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P1_256_34,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_256_34,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,11,2,29060.930913225056,36.96010089123534,1,0.25943943095670663,2,0.6760336341976082,2,0.34121578983668566,1,0.4149970656372855,4,0.6599508509272982,3,0.48698928634125316,2,0.5394981175541989,2,0.6210160070618891
P1_256_34,G3,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P1_25_346,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_25_346,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,10,2,27871.300627488617,35.88292963670562,1,0.25943943095670663,2,0.6083933928721064,2,0.34121578983668566,1,0.4149970656372855,4,0.593908024031704,3,0.48698928634125316,2,0.5394981175541989,2,0.6210160070618891
P1_25_346,G3,S003|S005|S006|S007|S011|S015,31,294.0,11,2,23922.411071376056,28.117423176033984,4,0.33200891361778767,1,0.28300565573654773,1,0.43053542491963365,4,0.5397300575177318,2,0.27723137074895454,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P1_26_345,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_26_345,G2,S002|S004|S008|S009|S011,25,235.0,7,1,18475.742722452844,27.37923682282428,1,0.3335616949185211,2,0.3688551527494661,2,0.43870169145521914,1,0.5335623967787896,3,0.4876232440373693,3,0.6261229110784489,1,0.7964390078313973,1,0.9145652211288374
P1_26_345,G3,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33317.96897641184,36.621115989915324,4,0.33200891361778767,2,0.43689819644706906,1,0.43053542491963365,4,0.5397300575177318,4,0.42294427060608264,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
P1_2_3456,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1_2_3456,G2,S002|S004|S008|S009,22,210.0,6,1,17286.1124367164,26.30206556829455,1,0.3335616949185211,1,0.5637799707149556,2,0.43870169145521914,1,0.5335623967787896,2,0.5616121278911601,3,0.6261229110784489,1,0.7964390078313973,1,0.9145652211288374
P1_2_3456,G3,S003|S005|S006|S007|S010|S011|S012|S013|S014|S015,43,394.0,15,3,34507.59926214827,37.69828724444505,4,0.33200891361778767,2,0.4990456727904199,1,0.43053542491963365,4,0.5397300575177318,4,0.48362405148372,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
